dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,fr,en,Un Serbe qui a inventé une machine sexuelle pour les femmes.,A serbian man who has invented A sex machine for women.,"{""c"":""A Serb who invented a sex machine for women.""}",90,1227,15,1242,355.38
tatoeba,fr,en,Allez au lit !,Get to bed.,"{""c"":""Go to bed!""}",85,1217,9,1226,297.41
tatoeba,fr,en,Ta maison est en vente.,Your house is for sale.,"{""c"":""Your house is for sale.""}",95,1218,11,1229,424.99
subtitle,fr,en,"J'ai commencé à prier car j'ai souvent trouvé du réconfort dans ma Foi et... un jour, j'ai entendu une voix.","I started to pray because I often find consolation in my faith, and, one day... I heard a voice.","{""c"":""I started to pray because I often found comfort in my Faith and... one day, I heard a voice.""}",87,1244,27,1271,858.35
tatoeba,fr,en,Où te diriges-tu ?,Where are you heading?,"{""c"":""Where are you heading?""}",75,1220,10,1230,1031.6
subtitle,no,da,Barna har ikke sagt ja til noe.,Børnene har ikke sagt ja til noget.,"{""c"":""Børnene har ikke sagt ja til noget.""}",95,1221,15,1236,399.61
tatoeba,fr,en,Vous ne croirez pas ce qui vient d'arriver !,You won't believe what just happened!,"{""c"":""You won't believe what just happened!""}",95,1225,14,1239,518.5
subtitle,no,da,La oss ta en drink før vi går.,"Lad os tage en drink, før vi går.","{""c"":""Lad os tage en drink, før vi går.""}",95,1221,15,1236,482.25
tatoeba,fr,en,Il y a une fleur sur la table.,There is a flower on the table.,"{""c"":""There is a flower on the table.""}",75,1221,13,1234,543.29
subtitle,no,da,Her er nummeret mitt.,Her er mit nummer.,"{""c"":""Her er mit nummer.""}",95,1218,10,1228,426.43
tatoeba,no,da,Han spør stadig dumme spørsmål.,Han stiller hele tiden dumme spørgsmål.,"{""c"":""Han stiller stadig dumme spørgsmål.""}",88,1221,15,1236,512.23
subtitle,no,da,Men en gang i tiden var jeg svært forelsket i ham.,Men en gang var jeg meget forelsket i ham.,"{""c"":""Men engang var jeg meget forelsket i ham.""}",90,1227,18,1245,446.46
tatoeba,no,da,Hun begynte å synge.,Hun begyndte at synge.,"{""c"":""Hun begyndte at synge.""}",99,1219,13,1232,373.63
subtitle,no,da,-Jeg vet.,- Ja.,"{""c"":""\""Jeg ved det.\""""}",74,1215,10,1225,798.66
tatoeba,no,da,Dette er et varsel som vi må ta på alvor.,Dette er et varsel som vi må tage alvorligt.,"{""c"":""Dette er en advarsel, vi skal tage seriøst.""}",73,1226,19,1245,444.5
subtitle,no,da,Og jeg har kameraet. Hva nå?,Jeg har kameraet i mit.,"{""c"":""Og jeg har kameraet. Hva nå?""}",1,1222,15,1237,480.73
subtitle,no,da,"Ok, folkens.","Okay, venner.","{""c"":""Ok, folkens.""}",1,1217,10,1227,410.32
subtitle,no,da,De fortalte meg aldri.,De har aldrig fortalt mig det.,"{""c"":""De fortalte mig aldrig.""}",93,1219,11,1230,382.85
tatoeba,no,da,Hans barnslige latter er sjarmerende.,Hans barnlige latter er charmerende.,"{""c"":""Hans barnlige latter er charmerende.""}",95,1223,14,1237,505.73
subtitle,no,da,Retter om kameraet mot nord-nordøst.,"Retter kameraet nord, nordøst.","{""c"":""Ret kameraet mod nord-nordøst.""}",82,1223,14,1237,409.23
tatoeba,no,da,Denne byen er kald og ensom uten deg.,Denne by er kold og ensom uden dig.,"{""c"":""Denne by er kold og ensom uden dig.""}",78,1222,16,1238,596.04
subtitle,no,da,- Du bekjemper kriminalitet.,- Du er noget af en kriminalknuser.,"{""c"":""Du bekæmper kriminalitet.""}",82,1219,13,1232,422.67
tatoeba,no,da,Jeg sto opp sent i dag morges.,Jeg stod sent op i dag til morgen.,"{""c"":""Jeg vågnede sent i dag morges.""}",73,1221,15,1236,446.3
subtitle,ja,fr,ありがとうございます,"Merci, ma reine.","{""c"":""Merci beaucoup""}",62,1214,7,1221,318.06
tatoeba,no,da,Jeg har alltid ville møte deg.,Jeg har altid ønsket at møde dig.,"{""c"":""Jeg har altid villet møde dig.""}",89,1220,14,1234,341.92
subtitle,ja,fr,あらら　これは興味深い,"Ooh, c'est intéressant.","{""c"":""Oh là là, c'est intéressant""}",82,1221,13,1234,433.15
tatoeba,no,da,Du hjalp meg ikke.,Du hjalp mig ikke.,"{""c"":""Du hjalp mig ikke.""}",95,1219,12,1231,512.17
subtitle,ja,fr,- よし、全員降りろ,Sortez tous !,"{""c"":""\""Bien, tout le monde descend\""""}",65,1219,13,1232,409.66
tatoeba,no,da,Kommer du klokken seks eller klokken syv?,Ankommer de klokken seks eller klokken syv?,"{""c"":""Kommer du klokken seks eller klokken syv?""}",1,1226,19,1245,407.46
subtitle,ja,fr,分かった　ありがとう,- Bien. - Parfait. - Merci John.,"{""c"":""Compris, merci"" }",72,1219,10,1229,380.12
subtitle,ja,fr,時々だが...,Je pense que parfois.,"{""c"":""Parfois...""}",62,1216,8,1224,414.27
tatoeba,no,da,"Ta den du liker best, samme hvilken det er.","Tag den du bedst kan lide, lige meget hvilken det er.","{""c"":""Tag den du bedst kan lide, uanset hvilken det er.""}",95,1225,22,1247,1218.9
subtitle,ja,fr,あれはジョークさ,"Non, c'était une blague.","{""c"":""C'était une blague.""}",82,1218,12,1230,375.73
tatoeba,ja,fr,クリスマスは特別な休日だ。,Noël est un jour férié à part.,"{""c"":""Noël est une fête spéciale.""}",78,1218,12,1230,335.57
subtitle,ja,fr,集合場所に来るのは俺達だけ そこへVが,Il n'y aura que nous et le V.,"{""c"":""Le lieu de rendez-vous, c'est nous seuls qui y allons, et V y sera.""}",75,1224,26,1250,966.79
tatoeba,ja,fr,この事件の事はまるで昨日の事のようにはっきり覚えています。,Je me rappelle l'événement aussi clairement que s'il avait eu lieu hier.,"{""c"":""Je me souviens de cet incident aussi clairement que si c'était hier.""}",90,1227,22,1249,570.46
subtitle,ja,fr,何を？,Quoi donc ?,"{""c"":""Quoi?""}",74,1215,8,1223,611.48
tatoeba,ja,fr,彼の診療所は、そのスキャンダル以来多くの患者を失った。,Sa clinique a perdu de nombreux patients depuis le scandale.,"{""c"":""Sa clinique a perdu beaucoup de patients depuis ce scandale.""}",93,1229,17,1246,698.07
subtitle,ja,fr,大丈夫よ,Ça va aller.,"{""c"":""Ça va aller.""}",70,1215,9,1224,488.31
tatoeba,ja,fr,１９４３年に日本は戦争をしていた。,En 1943 le Japon était en guerre.,"{""c"":""En 1943, le Japon était en guerre.""}",97,1223,18,1241,620.12
subtitle,ja,fr,悪いわね　モーガン先生 まだ終わらせないわ,"Je suis désolée, Dr Morgan mais je ne vais pas abandonner si vite.","{""c"":""Désolée, Mme Morgan, je ne vais pas encore finir.\""""}",62,1228,20,1248,515.92
tatoeba,ja,fr,何ものにもまして私は健康になりたい。,Par dessus tout je veux être en bonne santé.,"{""c"":""Je veux surtout retrouver la santé.""}",73,1221,12,1233,413.79
subtitle,no,es,Vi er sammen om dette.,Estamos todos juntos en esto.,"{""c"":""Estamos juntos en esto.""}",82,1218,10,1228,361.01
subtitle,no,es,- Du lot pappa komme hjem igjen!,¡Dejaste que papá volviera a casa!,"{""c"":""¡Papá, vuelve a casa!""}",62,1220,13,1233,381.88
tatoeba,ja,fr,私はたいてい歩いて学校へ行く。,"Généralement, je vais à pied à l'école.","{""c"":""Je vais généralement à l\'école à pied.""}",87,1222,15,1237,431.92
subtitle,no,es,Det var feil av meg å si det.,Me equivoqué al decirte eso.,"{""c"":""Fue un error mío decir eso.""}",82,1222,12,1234,477.66
tatoeba,ja,fr,私の趣味はギターを弾くことです。,Mon loisir est de jouer de la guitare.,"{""c"":""Mon hobby est de jouer de la guitare.""}",72,1221,15,1236,624.15
subtitle,no,es,Jeg er forelsket i kona.,Estoy enamorado de mi esposa.,"{""c"":""Estoy enamorado de mi esposa.""}",95,1221,12,1233,346.43
subtitle,no,es,-La meg hjeIpe deg.,- Déjeme ayudarlo.,"{""c"":""Permíteme ayudarte.""}",82,1220,11,1231,452.95
tatoeba,ja,fr,最近のある調査によると喫煙者の数は減少しつつある。,Un récent sondage montre que le nombre de fumeurs diminue.,"{""c"":""Selon une étude récente, le nombre de fumeurs diminue.""}",85,1225,17,1242,512.86
subtitle,no,es,Du forstår ikke.,No entiendes.,"{""c"":""No entiendes.""}",95,1217,9,1226,320.32
tatoeba,ja,fr,彼はついにＩＢＭの社長になった。,Il est finalement devenu le président d'IBM.,"{""c"":""Il est finalement devenu président d'IBM.""}",82,1222,14,1236,468.31
subtitle,no,es,Hun ser skrekkslagen ut.,Parece aterrada.,"{""c"":""Parece aterrorizada.""}",90,1220,11,1231,507.4
tatoeba,ja,fr,ストレスがたまってきたよ。,Je suis stressé.,"{""c"":""Je suis vraiment stressé.""}",78,1218,11,1229,390.6
tatoeba,no,es,Har rommet ditt to vinduer?,¿Tu pieza tiene dos ventanas?,"{""c"":""¿Tiene tu habitación dos ventanas?""}",88,1220,12,1232,375.69
subtitle,no,es,Det er et menneske!,¡Es un hombre!,"{""c"":""¡Es un humano!""}",82,1218,10,1228,1088.86
subtitle,no,es,Slik du hjalp Gentry?,Vamos. ¿Como ayudaste a Gentry?,"{""c"":""¿Cómo ayudaste a Gentry?""}",75,1221,13,1234,395.88
tatoeba,no,es,Interlingua er et moderne redskap for internasjonal kommunikasjon.,Interlingua es una herramienta moderna para la comunicación internacional.,"{""c"":""Interlingua es un instrumento moderno para la comunicación internacional.""}",82,1227,17,1244,910.56
subtitle,no,es,-Har du ennå tannlegeplan og alt mulig?,- ¿Todavía tienes el plan dental?,"{""c"":""¿Todavía tienes plan dental y todo lo demás?""}",82,1223,16,1239,451.29
tatoeba,no,es,Det er ikke lett å skrive et kjærlighetsbrev på engelsk.,Escribir una carta de amor en inglés no es fácil.,"{""c"":""No es fácil escribir una carta de amor en inglés.""}",90,1229,16,1245,503.59
subtitle,it,es,"- Sono io, Mac.","- Soy yo, Mac.","{""c"":""Soy yo, Mac.""}",95,1217,10,1227,291.24
tatoeba,no,es,Yumi er flink til å spille tennis.,Yumi es buena jugando tenis.,"{""c"":""Yumi es buena jugando al tenis.""}",92,1222,13,1235,353.23
subtitle,it,es,Scommetto che alcune persone sono fuggite in Tasmania.,Apuesto a que algunos huirían a Tasmania.,"{""c"":""Apuesto a que algunas personas huyeron a Tasmania.""}",82,1225,16,1241,610.26
tatoeba,no,es,Jeg leste at presidenten i Brasil er en kvinne. Hun heter Dilma.,He leído que el presidente de Brasil es una mujer. Se llama Dilma.,"{""c"":""Leí que la presidenta de Brasil es una mujer. Se llama Dilma.""}",88,1231,21,1252,485.87
subtitle,it,es,"Jackson e' diventato capitano della squadra di calcio, la caviglia di Dale va meglio.",Jackson fue nombrado capitán del equipo de futbol. Y el tobillo de Dale está mejor.,"{""c"":""Jackson se convirtió en capitán del equipo de fútbol, ​​el tobillo de Dale está mejor.""}",83,1232,24,1256,876.1
tatoeba,no,es,Jeg snakket med den polske ambassadøren.,Yo hablé con el embajador polaco.,"{""c"":""Hablé con el embajador polaco.""}",92,1226,16,1242,647.21
subtitle,it,es,- E da quando lo sai?,- ¿Desde cuándo lo sabes?,"{""c"":""¿Desde cuándo lo sabes?""}",95,1218,11,1229,467.57
tatoeba,no,es,Han kom i god behold.,Él llegó sano y salvo.,"{""c"":""Llegó sano y salvo.""}",82,1218,12,1230,335.71
subtitle,it,es,-No! Brillante!,"-No, perfecto!","{""c"":""¡No! ¡Brillante!""}",82,1217,12,1229,409.17
tatoeba,no,es,Han oppfører seg som om han var gal.,Él se comporta como si estuviera loco.,"{""c"":""Se comporta como si estuviera loco.""}",92,1223,13,1236,378.14
subtitle,it,es,Di che parli?,- ¿De qué hablas?,"{""c"":""¿De qué estás hablando?""}",82,1216,11,1227,265.86
tatoeba,no,es,Jeg er sulten som en ulv.,Tengo tanta hambre como un lobo.,"{""c"":""Tengo un hambre que mata.""}",68,1221,12,1233,467.71
subtitle,it,es,"Senti, e' solo che non voglio vederti deluso quando non nevichera'.","Mira, sólo quiero que no te sientas decepcionado cuando no nieve.","{""c"":""Lo siento, es que no quiero que te sientas decepcionado si no nieva.""}",72,1231,24,1255,645.97
tatoeba,no,es,Han bor i en luksusleilighet i nærheten av Central Park.,Vive en un apartamento de lujo cerca de Central Park.,"{""c"":""Vive en un lujoso apartamento cerca de Central Park.""}",92,1229,16,1245,496.64
tatoeba,it,es,Vieni da me in ufficio così ti spiego.,Vení conmigo a la oficina así te explico.,"{""c"":""Ven a mi oficina para que te lo explique.""}",79,1224,15,1239,449.91
subtitle,it,es,La distanza.,La distancia,"{""c"":""La distancia.""}",95,1215,8,1223,381.64
tatoeba,it,es,Mia sorella suona il piano ogni giorno.,Mi hermana toca el piano cada día.,"{""c"":""Mi hermana toca el piano todos los días.""}",96,1221,14,1235,452.98
subtitle,it,es,Che cosa buffa.,Qué chistoso.,"{""c"":""Qué gracioso.""}",85,1217,9,1226,371.76
tatoeba,it,es,Credo che dovremmo andarci.,Creo que deberíamos ir allí.,"{""c"":""Creo que deberíamos ir.""}",82,1220,11,1231,362.21
subtitle,it,es,Quanto cazzo stupida sei a volte?,- ¿Cuán estúpida puedes ser?,"{""c"":""Qué estúpida eres a veces?""}",73,1221,13,1234,632.88
tatoeba,it,es,I pesci sono animali a sangue freddo.,Los peces son animales de sangre fría.,"{""c"":""Los peces son animales de sangre fría.""}",95,1222,13,1235,433.4
subtitle,no,it,"- Den? Nei, jo, vel...","Questo no, si, no.","{""c"":""\""Den? No, sì, beh...\""""}",62,1220,15,1235,541.2
tatoeba,it,es,Qual è la tua bevanda preferita in un giorno freddo?,¿Cuál es tu trago favorito para un día frío?,"{""c"":""¿Cuál es tu bebida favorita en un día frío?""}",83,1226,16,1242,501.25
subtitle,no,it,Politiet konsulterer ikke amatører.,La polizia non chiede aiuto ai dilettanti.,"{""c"":""La polizia non consulta gli amatori.""}",79,1221,13,1234,388.54
tatoeba,it,es,Il gatto sembra estremamente felice.,El gato parece muy feliz.,"{""c"":""El gato parece extremadamente feliz.""}",92,1220,11,1231,347.67
subtitle,no,it,- Du vil ikke huske det.,- Non vuoi ricordarlo.,"{""c"":""Non te lo ricorderai.""}",83,1219,12,1231,466.51
tatoeba,it,es,"Quando stavo per uscire di casa, ho ricevuto una chiamata da lei.","Cuando estaba por salir de casa, recibí una llamada de ella.","{""c"":""Cuando estaba a punto de salir de casa, recibí una llamada de ella.""}",92,1228,21,1249,473.33
tatoeba,it,es,Non sappiamo se verrà o no.,No sabemos si él vendrá o no.,"{""c"":""No sabemos si vendrá o no.""}",90,1219,13,1232,829.45
tatoeba,it,es,Io non sono razzista.,No soy racista.,"{""c"":""Yo no soy racista.""}",95,1219,11,1230,494.74
subtitle,no,it,Hvordan er det mulig?,- Com'e' possibile?,"{""c"":""Come è possibile?""}",85,1218,9,1227,352.43
tatoeba,it,es,Dovrai imparare molto.,Tendrás que aprender mucho.,"{""c"":""Tendrás que aprender mucho.""}",95,1219,11,1230,469.46
subtitle,no,it,- Sannheten om Terry Lennox.,- La verità su Terry Lennox.,"{""c"":""La verità su Terry Lennox.""}",95,1219,11,1230,579.22
tatoeba,no,it,Verden trenger meg ikke.,Il mondo non ha bisogno di me.,"{""c"":""Il mondo non ha bisogno di me.""}",95,1218,13,1231,779.49
subtitle,no,it,Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"Signore, per continuare le ricerche dovremo usare tutto il carburante.","{""c"":""Se continuiamo la ricerca, consumeremo tutto il nostro carburante.""}",87,1231,20,1251,474.43
tatoeba,no,it,Fire øyne ser mer enn to.,Quattro occhi vedono più di due.,"{""c"":""Occhi di fuoco vedono più di due.""}",52,1220,15,1235,606.7
subtitle,no,it,Tror du de er døde?,"Secondo te, sono morti?","{""c"":""Pensi di essere morto?""}",30,1219,11,1230,447.05
tatoeba,no,it,Kan du komme på festen?,Puoi venire alla festa?,"{""c"":""Puoi venire alla festa?""}",95,1219,11,1230,285.44
subtitle,no,it,Hva skjedde?,Cos'è successo?,"{""c"":""Che è successo?""}",73,1218,9,1227,383.44
tatoeba,no,it,Jeg liker bølgene i Svartehavet.,Mi piacciono le onde del Mar Nero.,"{""c"":""Mi piacciono le onde del Mar Nero.""}",95,1225,15,1240,437.73
subtitle,no,it,Ja visst.,Certo.,"{""c"":""Certo.""}",78,1216,8,1224,344.59
tatoeba,no,it,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,Non so come abbia fatto questo. Questo era un miracolo.,"{""c"":""Non capisco come abbia fatto. È stato un miracolo.""}",88,1228,18,1246,443.18
subtitle,no,it,Jeg er gift med en sexy Buzz Lightyear.,Praticamente sono sposata con un Buzz Lightyear sexy.,"{""c"":""Sono sposato con un sexy Buzz Lightyear.""}",82,1222,15,1237,427.54
subtitle,en,ja,Charlie!,チャーリー！ チャーリー！,"{""c"":""チャーリー！""}",72,1214,8,1222,337.36
tatoeba,no,it,Dette er et paradoks. Men forskerne har sikkert en forklaring.,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,"{""c"":""Questo è un paradosso. Ma i ricercatori hanno sicuramente una spiegazione.""}",88,1229,22,1251,484.3
subtitle,en,ja,How did you two meet?,どのように2会うたのですか？,"{""c"":""お二人はどうやって出会ったのですか？""}",82,1218,15,1233,480.96
tatoeba,no,it,Skogsstien var helt dekket med snø.,Il sentiero della foresta è stato completamente coperto di neve.,"{""c"":""Il sentiero del bosco era completamente coperto di neve.""}",90,1224,18,1242,452.7
subtitle,en,ja,Dad.,パパ！,"{""c"":""\""お父さん。\""""}",82,1214,11,1225,341.16
tatoeba,no,it,Min bestemor hadde veldig fornuftige synspunkter.,Mia nonna aveva opinioni molto ragionevoli.,"{""c"":""Mia nonna aveva opinioni molto sensate.""}",92,1226,15,1241,455.27
subtitle,en,ja,Previously on Z Nation.,前回までの Z Nation は,"{""c"":""「Zネーション前回のあらすじ。」""}",73,1217,15,1232,484.71
tatoeba,no,it,"Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","{""c"":""Quasi non riesco a dire niente. Posso solo dire che il tempo qui è bellissimo e che le persone provenienti dal nord, colpite dal gelo, stanno bene qui, perché il sole splende magnificamente e l'aria è calda.""}",82,1258,56,1314,857.71
subtitle,en,ja,"You know, you were right.",君が正しかったよ,"{""c"":""ねえ、君の言った通りだったね。""}",82,1219,16,1235,421.44
tatoeba,no,it,Tom nølte lenge før han svarte.,Tom esitò a lungo prima di rispondere.,"{""c"":""Tom esitò a lungo prima di rispondere.""}",100,1222,15,1237,436.54
subtitle,en,ja,He probably didn't sleep. -Yesterday? -Yesterday.,（ありさ） 多分 寝てないんだね 昨日,"{""c"":""彼はたぶん寝ていない。-昨日？-昨日。""}",64,1225,18,1243,407.01
