dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,ja,fr,あらら　これは興味深い,"Ooh, c'est intéressant.","{""c"":""\""Oh là là, c'est intéressant\""""}",75,1751,20,1771,1327.92
tatoeba,ja,fr,この事件の事はまるで昨日の事のようにはっきり覚えています。,Je me rappelle l'événement aussi clairement que s'il avait eu lieu hier.,"{""c"":""\""Je me souviens de cet incident avec une clarté comme si c'était hier.\""""}",83,1767,29,1796,1457.31
tatoeba,ja,fr,彼の診療所は、そのスキャンダル以来多くの患者を失った。,Sa clinique a perdu de nombreux patients depuis le scandale.,"{""c"":""\""Sa clinique a perdu beaucoup de patients depuis ce scandale.\""""}",92,1768,25,1793,1556.32
subtitle,ja,fr,- よし、全員降りろ,Sortez tous !,"{""c"":""\""- D'accord, tout le monde descend\""""}",62,1751,19,1770,1186.01
tatoeba,ja,fr,１９４３年に日本は戦争をしていた。,En 1943 le Japon était en guerre.,"{""c"":""\""En 1943, le Japon était en guerre.\""""}",97,1758,22,1780,1640.18
subtitle,ja,fr,分かった　ありがとう,- Bien. - Parfait. - Merci John.,"{""c"":""\""D'accord merci\""""}",75,1750,14,1764,1506.9
tatoeba,ja,fr,何ものにもまして私は健康になりたい。,Par dessus tout je veux être en bonne santé.,"{""c"":""\""Plus que toute autre chose, je veux être en bonne santé.\""""}",88,1757,26,1783,1508.6
subtitle,ja,fr,時々だが...,Je pense que parfois.,"{""c"":""\""De temps en temps, mais...\""""}",71,1745,16,1761,1488.36
tatoeba,ja,fr,私はたいてい歩いて学校へ行く。,"Généralement, je vais à pied à l'école.","{""c"":""\""Je vais généralement à l'école à pied.\""""}",82,1758,22,1780,1656.07
subtitle,ja,fr,あれはジョークさ,"Non, c'était une blague.","{""c"":""\""C'est juste une blague, tu sais\""""}",75,1749,21,1770,1862.67
tatoeba,ja,fr,私の趣味はギターを弾くことです。,Mon loisir est de jouer de la guitare.,"{""c"":""\""Mon hobby est de jouer de la guitare.\""""}",75,1756,20,1776,1721.55
subtitle,ja,fr,集合場所に来るのは俺達だけ そこへVが,Il n'y aura que nous et le V.,"{""c"":""\""On est les seuls à venir au point de rendez-vous. Et puis V arrive là\""""}",75,1761,30,1791,2195.74
tatoeba,ja,fr,最近のある調査によると喫煙者の数は減少しつつある。,Un récent sondage montre que le nombre de fumeurs diminue.,"{""c"":""\""Selon une enquête récente, le nombre de fumeurs diminue progressivement.\""""}",88,1764,28,1792,1910.09
subtitle,ja,fr,何を？,Quoi donc ?,"{""c"":""\""Quoi ?\""""} ",74,1744,15,1759,1776.52
tatoeba,ja,fr,彼はついにＩＢＭの社長になった。,Il est finalement devenu le président d'IBM.,"{""c"":""\""Il est finalement devenu PDG d'IBM.\""""}",82,1761,21,1782,1820.7
subtitle,ja,fr,大丈夫よ,Ça va aller.,"{""c"":""\""Ça va, pas de souci\""""}",74,1748,18,1766,1853.78
subtitle,ja,fr,悪いわね　モーガン先生 まだ終わらせないわ,"Je suis désolée, Dr Morgan mais je ne vais pas abandonner si vite.","{""c"":""\""C'est mal, Professeur Morgan. Je ne vais pas encore finir.\""""}",52,1764,28,1792,1710.67
tatoeba,ja,fr,ストレスがたまってきたよ。,Je suis stressé.,"{""c"":""\""Je suis de plus en plus stressé.\""""}",82,1754,20,1774,1615.36
subtitle,no,es,Vi er sammen om dette.,Estamos todos juntos en esto.,"{""c"":""\""Estamos juntos en esto.\""""}",82,1746,17,1763,1852.17
tatoeba,no,es,Har rommet ditt to vinduer?,¿Tu pieza tiene dos ventanas?,"{""c"":""\""¿Tu habitación tiene dos ventanas?\""""}",85,1750,19,1769,1475.54
subtitle,no,es,- Du lot pappa komme hjem igjen!,¡Dejaste que papá volviera a casa!,"{""c"":""\""- ¡Ojalá papá vuelva a casa pronto!\""""}",62,1752,27,1779,1993.47
tatoeba,no,es,Interlingua er et moderne redskap for internasjonal kommunikasjon.,Interlingua es una herramienta moderna para la comunicación internacional.,"{""c"":""\""El Interlingua es una herramienta moderna para la comunicación internacional.\""""}",85,1759,27,1786,2300.36
subtitle,no,es,Det var feil av meg å si det.,Me equivoqué al decirte eso.,"{""c"":""\""Fue un error de mi parte decir eso.\""""}",82,1750,21,1771,1487.66
tatoeba,no,es,Det er ikke lett å skrive et kjærlighetsbrev på engelsk.,Escribir una carta de amor en inglés no es fácil.,"{""c"":""\""No es fácil escribir una carta de amor en inglés.\""""}",87,1757,24,1781,1843.32
subtitle,no,es,Jeg er forelsket i kona.,Estoy enamorado de mi esposa.,"{""c"":""\""Estoy enamorado de la esposa.\""""}",72,1750,21,1771,1946.89
tatoeba,no,es,Yumi er flink til å spille tennis.,Yumi es buena jugando tenis.,"{""c"":""\""Yumi es buena jugando tenis.\""""}",78,1752,20,1772,1880.76
subtitle,no,es,-La meg hjeIpe deg.,- Déjeme ayudarlo.,"{""c"":""-Déjame ayudarte.""}",82,1748,16,1764,1814.03
tatoeba,no,es,Jeg leste at presidenten i Brasil er en kvinne. Hun heter Dilma.,He leído que el presidente de Brasil es una mujer. Se llama Dilma.,"{""c"":""\""Leí que la presidenta de Brasil es una mujer. Se llama Dilma.\""""}",82,1761,30,1791,2210.41
subtitle,no,es,Du forstår ikke.,No entiendes.,"{""c"":""\""No entiendes.\""""}",85,1746,14,1760,2641.27
tatoeba,no,es,Jeg snakket med den polske ambassadøren.,Yo hablé con el embajador polaco.,"{""c"":""\""Hablé con el embajador polaco.\""""}",85,1754,21,1775,3000.9
subtitle,no,es,Hun ser skrekkslagen ut.,Parece aterrada.,"{""c"":""\""Ella se ve aterrada.\""""}",82,1748,17,1765,3236.07
tatoeba,no,es,Han kom i god behold.,Él llegó sano y salvo.,"{""c"":""\""Llegó en buen estado.\""""}",75,1747,17,1764,3401.12
subtitle,no,es,Det er et menneske!,¡Es un hombre!,"{""c"":""\""¡Es un ser humano!\""""}",82,1746,17,1763,3312.03
tatoeba,no,es,Han oppfører seg som om han var gal.,Él se comporta como si estuviera loco.,"{""c"":""\""Se comporta como si estuviera loco.\""""}",82,1752,20,1772,2946.22
subtitle,no,es,Slik du hjalp Gentry?,Vamos. ¿Como ayudaste a Gentry?,"{""c"":""\""¿Así ayudaste a Gentry?\""""}",72,1751,21,1772,3383.13
subtitle,no,es,-Har du ennå tannlegeplan og alt mulig?,- ¿Todavía tienes el plan dental?,"{""c"":""-¿Todavía tienes plan dental y todo lo demás?""}",82,1756,24,1780,3541.96
tatoeba,no,es,Jeg er sulten som en ulv.,Tengo tanta hambre como un lobo.,"{""c"":""\""Tengo un hambre de lobo.\""""}",82,1750,19,1769,10604.52
subtitle,it,es,"- Sono io, Mac.","- Soy yo, Mac.","```json
{""c"":""\""- Soy yo, Mac.\""""}
```",95,1747,22,1769,4656.62
tatoeba,no,es,Han bor i en luksusleilighet i nærheten av Central Park.,Vive en un apartamento de lujo cerca de Central Park.,"{""c"":""\""Vive en un apartamento de lujo cerca de Central Park.\""""}",85,1758,24,1782,5346.46
tatoeba,it,es,Vieni da me in ufficio così ti spiego.,Vení conmigo a la oficina así te explico.,"{""c"":""\""Ven a mi oficina así te lo explico.\""""}",83,1754,22,1776,3745.45
subtitle,it,es,Scommetto che alcune persone sono fuggite in Tasmania.,Apuesto a que algunos huirían a Tasmania.,"{""c"":""\""Apuesto a que algunas personas huyeron a Tasmania.\""""}",82,1755,24,1779,6805.02
subtitle,it,es,"Jackson e' diventato capitano della squadra di calcio, la caviglia di Dale va meglio.",Jackson fue nombrado capitán del equipo de futbol. Y el tobillo de Dale está mejor.,"{""c"":""\""Jackson se ha convertido en capitán del equipo de fútbol, el tobillo de Dale está mejor.\""""}",82,1764,33,1797,3586.94
tatoeba,it,es,Mia sorella suona il piano ogni giorno.,Mi hermana toca el piano cada día.,"{""c"":""\""Mi hermana toca el piano todos los días.\""""}",92,1753,20,1773,5619.6
subtitle,it,es,- E da quando lo sai?,- ¿Desde cuándo lo sabes?,"```json
{""c"":""\""- ¿Y desde cuándo lo sabes?\""""}
```",82,1748,27,1775,8424.36
tatoeba,it,es,Credo che dovremmo andarci.,Creo que deberíamos ir allí.,"{""c"":""\""Creo que deberíamos ir.\""""}",82,1751,19,1770,9510.04
subtitle,it,es,-No! Brillante!,"-No, perfecto!","{""c"":""\""-¡No! ¡Brillante!\""""}",85,1746,21,1767,3934.06
subtitle,it,es,Di che parli?,- ¿De qué hablas?,"{""c"":""\""¿De qué hablas?\""""}",85,1745,17,1762,2776.07
tatoeba,it,es,I pesci sono animali a sangue freddo.,Los peces son animales de sangre fría.,"{""c"":""\""Los peces son animales de sangre fría.\""""}",95,1752,21,1773,6220.78
tatoeba,it,es,Qual è la tua bevanda preferita in un giorno freddo?,¿Cuál es tu trago favorito para un día frío?,"{""c"":""\""¿Cuál es tu bebida preferida en un día frío?\""""}",82,1757,26,1783,11179.23
subtitle,it,es,"Senti, e' solo che non voglio vederti deluso quando non nevichera'.","Mira, sólo quiero que no te sientas decepcionado cuando no nieve.","{""c"":""\""Mira, es solo que no quiero verte decepcionado cuando no nieva.\""""}",83,1763,30,1793,12497.73
tatoeba,it,es,Il gatto sembra estremamente felice.,El gato parece muy feliz.,"{""c"":""\""El gato parece extremadamente feliz.\""""}",92,1751,19,1770,7167.04
tatoeba,it,es,"Quando stavo per uscire di casa, ho ricevuto una chiamata da lei.","Cuando estaba por salir de casa, recibí una llamada de ella.","{""c"":""\""Cuando estaba a punto de salir de casa, recibí una llamada de ella.\""""}",88,1761,30,1791,2896.67
subtitle,it,es,La distanza.,La distancia,"{""c"":""\""La distancia.\""""}",95,1744,13,1757,11121.39
subtitle,it,es,Che cosa buffa.,Qué chistoso.,"{""c"":""\""Qué cosa tan graciosa.\""""}",82,1746,18,1764,3169.78
tatoeba,it,es,Non sappiamo se verrà o no.,No sabemos si él vendrá o no.,"{""c"":""\""No sabemos si vendrá o no.\""""}",92,1751,19,1770,8065.71
subtitle,it,es,Quanto cazzo stupida sei a volte?,- ¿Cuán estúpida puedes ser?,"{""c"":""\""¿Qué tan increíblemente tonta eres a veces?\""""}",75,1751,27,1778,3970.7
tatoeba,it,es,Io non sono razzista.,No soy racista.,"{""c"":""\""No soy racista.\""""}",95,1748,15,1763,4020.49
subtitle,no,it,"- Den? Nei, jo, vel...","Questo no, si, no.","{""c"":""\""- Den? No, sì, bene...\""""}",62,1750,20,1770,5185.16
tatoeba,it,es,Dovrai imparare molto.,Tendrás que aprender mucho.,"{""c"":""\""Tendrás que aprender mucho.\""""}",82,1748,19,1767,3385.64
subtitle,no,it,Politiet konsulterer ikke amatører.,La polizia non chiede aiuto ai dilettanti.,"{""c"":""\""La polizia non consulta dilettanti.\""""}",82,1751,20,1771,3819.29
tatoeba,no,it,Verden trenger meg ikke.,Il mondo non ha bisogno di me.,"{""c"":""\""Il mondo non ha bisogno di me.\""""}",95,1747,19,1766,3267.04
subtitle,no,it,- Du vil ikke huske det.,- Non vuoi ricordarlo.,"{""c"":""\""- Non lo ricorderai.\""""}",87,1748,16,1764,4434.32
subtitle,no,it,Hvordan er det mulig?,- Com'e' possibile?,"{""c"":""\""Come è possibile?\""""}",85,1748,14,1762,3349.29
tatoeba,no,it,Fire øyne ser mer enn to.,Quattro occhi vedono più di due.,"{""c"":""\""Un fuoco occhio vede più di due.\""""}",23,1749,20,1769,7756.74
tatoeba,no,it,Kan du komme på festen?,Puoi venire alla festa?,"{""c"":""\""Puoi venire alla festa?\""""}",85,1749,17,1766,3429.19
subtitle,no,it,- Sannheten om Terry Lennox.,- La verità su Terry Lennox.,"{""c"":""\""- La Verità su Terry Lennox.\""""}",91,1752,20,1772,7419.85
tatoeba,no,it,Jeg liker bølgene i Svartehavet.,Mi piacciono le onde del Mar Nero.,"{""c"":""\""Mi piacciono le onde nel Mar Nero.\""""}",92,1755,20,1775,3337.24
subtitle,no,it,Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"Signore, per continuare le ricerche dovremo usare tutto il carburante.","{""c"":""\""Se continuiamo la ricerca useremo tutto il nostro carburante.\""""}",83,1765,26,1791,3199.61
subtitle,no,it,Tror du de er døde?,"Secondo te, sono morti?","{""c"":""\""Pensi che siano morti?\""""}",87,1749,17,1766,3305.14
subtitle,no,it,Hva skjedde?,Cos'è successo?,"{""c"":""\""Cosa è successo?\""""}",82,1747,15,1762,4483.29
tatoeba,no,it,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,Non so come abbia fatto questo. Questo era un miracolo.,"{""c"":""\""Non capisco come l'ha fatto. È stato un miracolo.\""""}",82,1758,24,1782,15960.81
subtitle,no,it,Ja visst.,Certo.,"{""c"":""\""Sì, certo.\""""}",82,1745,16,1761,6501.13
tatoeba,no,it,Dette er et paradoks. Men forskerne har sikkert en forklaring.,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,"{""c"":""\""Questo è un paradosso. Ma i ricercatori avranno sicuramente una spiegazione.\""""}",83,1758,33,1791,3018.39
tatoeba,no,it,Skogsstien var helt dekket med snø.,Il sentiero della foresta è stato completamente coperto di neve.,"{""c"":""\""Il sentiero del bosco era completamente coperto di neve.\""""}",87,1753,23,1776,3956.03
subtitle,no,it,Jeg er gift med en sexy Buzz Lightyear.,Praticamente sono sposata con un Buzz Lightyear sexy.,"{""c"":""\""Sono sposato con un sexy Buzz Lightyear.\""""}",78,1754,23,1777,3280.27
tatoeba,no,it,Min bestemor hadde veldig fornuftige synspunkter.,Mia nonna aveva opinioni molto ragionevoli.,"{""c"":""\""Mia nonna aveva punti di vista molto sensati.\""""}",87,1756,23,1779,5800.1
subtitle,en,ja,Charlie!,チャーリー！ チャーリー！,"{""c"":""「Charlie!」""}",60,1742,11,1753,5717.61
subtitle,en,ja,How did you two meet?,どのように2会うたのですか？,"{""c"":""「二人はどうやって出会ったんですか?」""}",82,1746,24,1770,3123.64
tatoeba,no,it,"Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","{""c"":""\""Riesco a malapena a dire qualcosa. Posso solo dire che il tempo qui è bellissimo e che le persone da nord, colpite dal gelo, stanno bene qui, perché il sole splende magnificamente e l'aria è calda.\""""}",79,1795,72,1867,4230.43
subtitle,en,ja,Dad.,パパ！,"{""c"":""\""お父さん。\""""}",82,1742,14,1756,3115.16
tatoeba,no,it,Tom nølte lenge før han svarte.,Tom esitò a lungo prima di rispondere.,"{""c"":""\""Tom ha esitato a lungo prima di rispondere.\""""}",87,1751,21,1772,4079.25
tatoeba,en,ja,I study French and English.,フランス語と英語を勉強しています。,"{""c"":""「私はフランス語と英語を勉強しています。」""}",82,1746,25,1771,3150.09
subtitle,en,ja,Previously on Z Nation.,前回までの Z Nation は,"{""c"":""「Z Nation の前回のエピソード。」""}",76,1745,20,1765,3918.23
tatoeba,en,ja,I think it necessary that you should do so.,私は君がそうすることは必要だと思う。,"{""c"":""「あなたがそうすべきだと私は思う。」""}",75,1750,25,1775,2601.37
subtitle,en,ja,"You know, you were right.",君が正しかったよ,"{""c"":""「ほら、あなたが正しかったわ。」""}",73,1747,24,1771,3243.67
tatoeba,en,ja,His story turned out to be false.,彼の話はうそであることがわかった。,"{""c"":""「彼の話は結局嘘だったんだ。」""}",82,1748,25,1773,3345.04
subtitle,en,ja,He probably didn't sleep. -Yesterday? -Yesterday.,（ありさ） 多分 寝てないんだね 昨日,"{""c"":""「彼はおそらく寝てないんだ。-昨日？-昨日。」""}",74,1752,34,1786,3511.44
tatoeba,en,ja,It's time to go to bed.,寝る時間ですよ。,"{""c"":""「寝る時間だ。」""}",82,1748,17,1765,3912.98
subtitle,en,ja,You're...,あなたが...,"{""c"":""「あなたは...」""}",75,1743,14,1757,3368.4
subtitle,en,ja,"Ehi, before you get in the car, you have to promise not to kill me. Why? What did you do?",乗る前に　私を殺さないって 約束してよね,"{""c"":""「ねえ、車に乗る前に、僕を殺さないって約束してくれない。なぜ?何をしたの?」""}",82,1767,48,1815,3586.72
subtitle,en,ja,They follow orders.,彼等は命令に従う,"{""c"":""「彼らは指示に従う。」""}",82,1744,19,1763,1367.14
subtitle,en,ja,What?,何?,"{""c"":""「何ですか?」""}",62,1742,14,1756,2219.58
tatoeba,en,ja,Our team was in high spirits because of the victory.,その勝利で私たちのチームは意気が上がった。,"{""c"":""「私たちのチームは勝利のおかげで士気が高かった。」""}",82,1751,31,1782,12954.36
subtitle,no,de,Det er mer.,Und noch mehr.,"{""c"":""\""Das ist mehr.\""""}",62,1744,13,1757,3148.02
tatoeba,en,ja,She is reluctant to marry him.,彼女は彼と結婚するのを嫌がっている。,"{""c"":""「彼女は彼との結婚に気が進まない。」""}",82,1748,26,1774,3920.83
subtitle,no,de,Du kommer til meg først.,Du kommst also zuerst zu mir.,"{""c"":""\""Du kommst zuerst zu mir.\""""}",82,1746,18,1764,3228.85
tatoeba,en,ja,She seems to have known the secret.,彼女はその秘密を知っていたようだ。,"{""c"":""「彼女は秘密を知っていたようだ。」""}",82,1748,25,1773,1385.1
subtitle,no,de,Det er helt feil. Og Nikki ville ikke like det.,Das ist falsch und würde Nikki nicht gefallen.,"{""c"":""\""Das ist völlig falsch. Und Nikki würde das nicht mögen.\""""}",82,1756,28,1784,2845.83
subtitle,no,de,Teorien min var riktig.,Meine Theorie war richtig.,"{""c"":""\""Meine Theorie war richtig.\""""}",85,1749,19,1768,3389.84
tatoeba,en,ja,Don't come back again.,もう二度と戻って来るな。,"{""c"":""「二度と戻ってくるな。」""}",82,1746,20,1766,10787.2
subtitle,no,de,Si det om de som døde.,"Wiederhole das über die Leute, die gestorben sind.","{""c"":""\""Sag es denen, die gestorben sind.\""""}",73,1748,22,1770,3364.45
tatoeba,en,ja,I can hardly see anything.,ほとんど何も見えないんだ。,"{""c"":""「ほとんど何も見えない。」""}",82,1746,20,1766,3629.7
subtitle,no,de,Osmund.,Osmund! Osmund!,"{""c"":""\""Osmund.\""""}",70,1744,13,1757,10715.01
tatoeba,en,ja,Due to unavoidable circumstances this summer I can't stay in my holiday cottage.,よんどころない事情で、今年の夏は別荘で過ごせないんだ。,"{""c"":""「やむを得ない事情のため、この夏は別荘に泊まることができません。」""}",82,1757,35,1792,6355.54
subtitle,no,de,- Hvorfor ikke?,- Wieso nicht?,"{""c"":""\""- Warum nicht?\""""}",82,1746,15,1761,1340.65
tatoeba,no,de,Jeg følte meg dårlig.,Ich fühlte mich schlecht.,"{""c"":""\""Mir ging es nicht gut.\""""}",82,1749,16,1765,6828.33
subtitle,no,de,Kom igjen! Kom igjen! Fortsett!,"Los, vorwärts.","{""c"":""\""Komm schon! Komm schon! Mach weiter!\""""}",75,1754,27,1781,6991.48
tatoeba,no,de,Det tror jeg ikke.,Das glaube ich nicht.,"{""c"":""\""Das glaube ich nicht.\""""}",95,1746,16,1762,3194.42
