dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
tatoeba,it,es,Mia sorella suona il piano ogni giorno.,Mi hermana toca el piano cada día.,"{""c"":""Mi hermana toca el piano cada día.""}",95,2598,17,2615,941.58
subtitle,no,it,- Du vil ikke huske det.,- Non vuoi ricordarlo.,"{""c"":""- Non te lo ricorderai.""}",83,2593,15,2608,894.49
tatoeba,it,es,Credo che dovremmo andarci.,Creo que deberíamos ir allí.,"{""c"":""Creo que deberíamos ir.""}",85,2596,17,2613,1103.06
subtitle,no,it,Hvordan er det mulig?,- Com'e' possibile?,"{""c"":""Come è possibile?""}",85,2593,12,2605,969.44
tatoeba,it,es,I pesci sono animali a sangue freddo.,Los peces son animales de sangre fría.,"{""c"":""Los peces son animales de sangre fría.""}",95,2597,19,2616,886.24
tatoeba,it,es,Qual è la tua bevanda preferita in un giorno freddo?,¿Cuál es tu trago favorito para un día frío?,"{""c"":""¿Cuál es tu bebida preferida en un día frío?""}",85,2602,24,2626,967.65
subtitle,no,it,- Sannheten om Terry Lennox.,- La verità su Terry Lennox.,"{""c"":""- La verità su Terry Lennox.""}",100,2597,17,2614,1602.32
tatoeba,it,es,Il gatto sembra estremamente felice.,El gato parece muy feliz.,"{""c"":""El gato parece extremadamente feliz.""}",92,2596,17,2613,1015.72
subtitle,no,it,Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"Signore, per continuare le ricerche dovremo usare tutto il carburante.","{""c"":""Se continuiamo la ricerca, esauriremo tutto il nostro carburante.""}",87,2610,27,2637,1065.93
subtitle,no,it,Tror du de er døde?,"Secondo te, sono morti?","{""c"":""Pensi che siano morti?""}",87,2594,15,2609,1006.76
tatoeba,it,es,"Quando stavo per uscire di casa, ho ricevuto una chiamata da lei.","Cuando estaba por salir de casa, recibí una llamada de ella.","{""c"":""Cuando estaba a punto de salir de casa, recibí una llamada de ella.""}",92,2606,28,2634,928.09
subtitle,no,it,Hva skjedde?,Cos'è successo?,"{""c"":""Cosa è successo?""}",82,2592,13,2605,934.63
tatoeba,it,es,Non sappiamo se verrà o no.,No sabemos si él vendrá o no.,"{""c"":""No sabemos si vendrá o no.""}",94,2596,17,2613,972.08
subtitle,no,it,Ja visst.,Certo.,"{""c"":""Sì, certo.""}",82,2590,14,2604,846.24
tatoeba,it,es,Io non sono razzista.,No soy racista.,"{""c"":""No soy racista.""}",95,2593,13,2606,941.95
subtitle,no,it,Jeg er gift med en sexy Buzz Lightyear.,Praticamente sono sposata con un Buzz Lightyear sexy.,"{""c"":""Sono sposato con un sexy Buzz Lightyear.""}",82,2599,21,2620,975.46
tatoeba,it,es,Dovrai imparare molto.,Tendrás que aprender mucho.,"{""c"":""Tendrás que aprender mucho.""}",95,2593,17,2610,938.06
subtitle,en,ja,Charlie!,チャーリー！ チャーリー！,"{""c"":""「Charlie!」""}",52,2587,11,2598,858.48
tatoeba,no,it,Verden trenger meg ikke.,Il mondo non ha bisogno di me.,"{""c"":""Il mondo non ha bisogno di me.""}",95,2592,17,2609,997.87
subtitle,en,ja,How did you two meet?,どのように2会うたのですか？,"{""c"":""二人はどうやって出会ったんですか?""}",82,2591,22,2613,1046.46
tatoeba,no,it,Fire øyne ser mer enn to.,Quattro occhi vedono più di due.,"{""c"":""Un occhio di fuoco vede più di due.""}",52,2594,19,2613,979.43
subtitle,en,ja,Dad.,パパ！,"{""c"":""お父さん""}",82,2587,11,2598,858.39
tatoeba,no,it,Kan du komme på festen?,Puoi venire alla festa?,"{""c"":""Puoi venire alla festa?""}",95,2594,15,2609,888.01
subtitle,en,ja,Previously on Z Nation.,前回までの Z Nation は,"{""c"":""「Z Nation」の前回までのあらすじ。""}",82,2590,22,2612,954.17
tatoeba,no,it,Jeg liker bølgene i Svartehavet.,Mi piacciono le onde del Mar Nero.,"{""c"":""Mi piacciono le onde nel Mar Nero.""}",92,2600,18,2618,975.06
subtitle,en,ja,"You know, you were right.",君が正しかったよ,"{""c"":""そうだね、君が正しかった。""}",82,2592,19,2611,990.38
tatoeba,no,it,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,Non so come abbia fatto questo. Questo era un miracolo.,"{""c"":""Non capisco come l'ha fatto. È stato un miracolo.""}",87,2603,22,2625,1140.54
subtitle,en,ja,He probably didn't sleep. -Yesterday? -Yesterday.,（ありさ） 多分 寝てないんだね 昨日,"{""c"":""彼はおそらく寝なかったんだ。-昨日？-昨日。""}",74,2597,33,2630,944.55
tatoeba,no,it,Dette er et paradoks. Men forskerne har sikkert en forklaring.,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,"{""c"":""Questo è un paradosso. Ma i ricercatori hanno sicuramente una spiegazione.""}",88,2603,29,2632,897.86
subtitle,en,ja,You're...,あなたが...,"{""c"":""あなたは...""}",65,2588,12,2600,841.35
tatoeba,no,it,Skogsstien var helt dekket med snø.,Il sentiero della foresta è stato completamente coperto di neve.,"{""c"":""Il sentiero del bosco era completamente coperto di neve.""}",87,2598,21,2619,992.17
subtitle,en,ja,"Ehi, before you get in the car, you have to promise not to kill me. Why? What did you do?",乗る前に　私を殺さないって 約束してよね,"{""c"":""ねえ、車に乗る前に、私を殺さないって約束してくれない。なぜ?何かやったの?""}",82,2612,45,2657,1125.24
tatoeba,no,it,Min bestemor hadde veldig fornuftige synspunkter.,Mia nonna aveva opinioni molto ragionevoli.,"{""c"":""Mia nonna aveva punti di vista molto sensati.""}",82,2601,21,2622,1766.18
subtitle,en,ja,They follow orders.,彼等は命令に従う,"{""c"":""彼らは命令に従う。""}",90,2589,17,2606,950.76
subtitle,en,ja,What?,何?,"{""c"":""何ですか?""}",75,2587,12,2599,865.45
tatoeba,no,it,"Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","{""c"":""Riesco a malapena a dire qualcosa. Posso solo dire che il tempo qui è bellissimo e che le persone dal nord, colpite dal gelo, stanno bene qui, perché il sole splende meravigliosamente e l'aria è calda.""}",79,2640,74,2714,1362.19
tatoeba,no,it,Tom nølte lenge før han svarte.,Tom esitò a lungo prima di rispondere.,"{""c"":""Tom ha esitato a lungo prima di rispondere.""}",88,2596,19,2615,876.36
subtitle,no,de,Det er mer.,Und noch mehr.,"{""c"":""Es ist mehr.""}",72,2589,11,2600,1875.85
tatoeba,en,ja,I study French and English.,フランス語と英語を勉強しています。,"{""c"":""フランス語と英語を勉強しています。""}",70,2591,21,2612,984.09
subtitle,no,de,Du kommer til meg først.,Du kommst also zuerst zu mir.,"{""c"":""Du kommst zuerst zu mir.""}",85,2591,16,2607,888.6
tatoeba,en,ja,I think it necessary that you should do so.,私は君がそうすることは必要だと思う。,"{""c"":""私はあなたがそうすべき必要があると思います。""}",74,2595,25,2620,937.61
subtitle,no,de,Det er helt feil. Og Nikki ville ikke like det.,Das ist falsch und würde Nikki nicht gefallen.,"{""c"":""Das ist völlig falsch. Und Nikki würde das nicht mögen.""}",82,2601,26,2627,1172.23
tatoeba,en,ja,His story turned out to be false.,彼の話はうそであることがわかった。,"{""c"":""彼の話は嘘だということが判明した。""}",92,2593,22,2615,909.52
subtitle,no,de,Teorien min var riktig.,Meine Theorie war richtig.,"{""c"":""Meine Theorie war richtig.""}",95,2594,17,2611,864.61
tatoeba,en,ja,It's time to go to bed.,寝る時間ですよ。,"{""c"":""寝る時間です。""}",82,2593,14,2607,923.04
subtitle,no,de,Si det om de som døde.,"Wiederhole das über die Leute, die gestorben sind.","{""c"":""Sag es denen, die starben.""}",73,2593,18,2611,1000.82
tatoeba,en,ja,Our team was in high spirits because of the victory.,その勝利で私たちのチームは意気が上がった。,"{""c"":""私たちのチームは勝利のため士気が高かった。""}",82,2596,26,2622,1025.23
subtitle,no,de,Osmund.,Osmund! Osmund!,"{""c"":""Osmund.""}",85,2589,11,2600,924.8
tatoeba,en,ja,She is reluctant to marry him.,彼女は彼と結婚するのを嫌がっている。,"{""c"":""彼女は彼と結婚することに気が進まない。""}",82,2593,25,2618,1078.94
subtitle,no,de,- Hvorfor ikke?,- Wieso nicht?,"{""c"":""- Warum nicht?""}",82,2591,13,2604,902.7
tatoeba,en,ja,She seems to have known the secret.,彼女はその秘密を知っていたようだ。,"{""c"":""彼女は秘密を知っていたようだ。""}",82,2593,23,2616,951.16
subtitle,no,de,Kom igjen! Kom igjen! Fortsett!,"Los, vorwärts.","{""c"":""Komm schon! Komm schon! Weitermachen!""}",75,2599,24,2623,1020.02
tatoeba,en,ja,Don't come back again.,もう二度と戻って来るな。,"{""c"":""もう二度と戻ってくるな。""}",95,2591,20,2611,924.77
subtitle,no,de,Dette er bare begynnelsen.,Das ist erst der Anfang. - Alles klar.,"{""c"":""Das ist nur der Anfang.""}",79,2593,15,2608,891.06
tatoeba,en,ja,I can hardly see anything.,ほとんど何も見えないんだ。,"{""c"":""ほとんど何も見えません。""}",82,2591,18,2609,988.92
subtitle,no,de,Mamma? Er pappa der?,Mom... ist Dad da?,"{""c"":""Mamma? Ist Papa da?""}",83,2594,16,2610,1227.47
tatoeba,en,ja,Due to unavoidable circumstances this summer I can't stay in my holiday cottage.,よんどころない事情で、今年の夏は別荘で過ごせないんだ。,"{""c"":""やむを得ない事情で、この夏は別荘に泊まることができません。""}",82,2602,32,2634,1046.59
subtitle,it,da,- Non lo so.,- Det ved jeg ikke.,"{""c"":""- Jeg ved det ikke.""}",84,2590,14,2604,945.16
tatoeba,no,de,Jeg følte meg dårlig.,Ich fühlte mich schlecht.,"{""c"":""Mir ging es nicht gut.""}",82,2594,14,2608,863.82
subtitle,it,da,Quando glielo diremo?,Hvornår siger vi det til dem?,"{""c"":""Hvornår skal vi fortælle det til ham?""}",73,2593,20,2613,924.23
tatoeba,no,de,Det tror jeg ikke.,Das glaube ich nicht.,"{""c"":""Das glaube ich nicht.""}",95,2591,14,2605,942.78
subtitle,it,da,"Ma lui è veramente country, si.","Men ja, han spiller ægte country.","{""c"":""Men han er virkelig country, ja.""}",83,2594,17,2611,1165.63
tatoeba,no,de,Hvorfor forteller du oss dette?,Warum erzählst du uns das?,"{""c"":""Warum erzählst du uns das?""}",95,2595,18,2613,856.19
subtitle,it,da,C'è qualcuno qui?,Er der nogen her?,"{""c"":""Er der nogen her?""}",95,2593,13,2606,1007.68
tatoeba,no,de,Tom har ikke kommet tilbake ennå.,Tom ist noch nicht zurückgekommen.,"{""c"":""Tom ist noch nicht zurückgekommen.""}",95,2597,17,2614,1007.44
tatoeba,no,de,"Epler er vanligvis grønne, gule eller røde.","Äpfel sind gewöhnlich grün, gelb oder rot.","{""c"":""Äpfel sind normalerweise grün, gelb oder rot.""}",82,2602,23,2625,999.57
subtitle,it,da,A dire il vero non abbiamo ancora deciso se prendero' il tuo cognome. Ma sai un cosa?,"Faktisk er jeg ikke sikker på, om jeg vil have dit efternavn.","{""c"":""For at være helt ærlig har vi ikke endnu besluttet, om jeg tager dit efternavn. Men ved du hvad?""}",79,2614,38,2652,1357.47
tatoeba,no,de,Kan du anbefale en god bok?,Kannst du ein gutes Buch empfehlen?,"{""c"":""Kannst du mir ein gutes Buch empfehlen?""}",92,2597,23,2620,1039.16
subtitle,it,da,"No, non lo fara'.","Nej, du gør ikke.","{""c"":""Nej, det gør hun ikke.""}",78,2593,17,2610,972.27
subtitle,it,da,E' reale.,Det er virkeligt.,"{""c"":""Det er rigtigt.""}",72,2590,13,2603,976.09
tatoeba,no,de,De gjorde alt for ham.,Sie taten alles für ihn.,"{""c"":""Sie taten alles für ihn.""}",95,2591,16,2607,1026.82
tatoeba,no,de,Algerie er en av våre partnere i Middelhavsregionen.,Algerien ist einer unserer Partner im Mittelmeerraum.,"{""c"":""Algerien ist einer unserer Partner in der Mittelmeerregion.""}",92,2604,25,2629,1002.88
subtitle,it,da,Quindi credi che sia a lui che Zhang passa la roba?,"Tror du, han er Zhangs bagmand?","{""c"":""Så du tror, at det er ham, Zhang giver tingene til?""}",73,2600,25,2625,1261.66
tatoeba,no,de,Han er mye flinkere enn meg.,Er ist viel geschickter als ich.,"{""c"":""Er ist viel besser als ich.""}",79,2596,16,2612,980.66
subtitle,it,da,Forse se ci arrampichiamo possiamo salvarci.,"Klatrer vi op, bliver vi måske reddet.","{""c"":""Måske hvis vi klatrer op, kan vi redde os selv.""}",79,2602,24,2626,1023.45
tatoeba,no,de,Sa du noko?,Hast du was gesagt?,"{""c"":""Weißt du etwas?""}",45,2590,16,2606,1071.62
subtitle,it,da,Lo apprezzi? Davvero? Si'.,- Gør du det?,"{""c"":""Sætter du pris på det? Virkelig? Ja.""}",73,2598,25,2623,1155.11
tatoeba,it,da,Sì.,Ja.,"{""c"":""Ja.""}",62,2589,10,2599,1021.39
subtitle,es,it,"- Soy yo, Mac.","- Sono io, Mac.","{""c"":""- Sono io, Mac.""}",95,2593,14,2607,798.79
subtitle,es,it,Apuesto a que algunos huirían a Tasmania.,Scommetto che alcune persone sono fuggite in Tasmania.,"{""c"":""Scommetto che alcuni fuggirebbero in Tasmania.""}",79,2598,21,2619,938.61
tatoeba,it,da,È gay.,Han er bøsse.,"{""c"":""Det er homo.""}",73,2588,11,2599,1060.37
subtitle,es,it,Jackson fue nombrado capitán del equipo de futbol. Y el tobillo de Dale está mejor.,"Jackson e' diventato capitano della squadra di calcio, la caviglia di Dale va meglio.","{""c"":""Jackson è stato nominato capitano della squadra di calcio. E la caviglia di Dale sta meglio.""}",90,2607,31,2638,1147.22
tatoeba,it,da,"Essi non ne parlano, ma si può vedere.","De snakker ikke om det, men du kan se det.","{""c"":""De taler ikke om det, men man kan se det.""}",87,2598,20,2618,1014.05
subtitle,es,it,- ¿Desde cuándo lo sabes?,- E da quando lo sai?,"{""c"":""- Da quando lo sai?""}",90,2598,14,2612,929.64
tatoeba,it,da,Sono una persona.,Jeg er et menneske.,"{""c"":""Jeg er en person.""}",79,2590,13,2603,829.46
subtitle,es,it,"-No, perfecto!",-No! Brillante!,"{""c"":""-No, perfetto!""}",92,2590,13,2603,791.9
tatoeba,it,da,Studia francese e web design.,Han studerer fransk og webdesign.,"{""c"":""Studerer fransk og webdesign.""}",75,2594,16,2610,948.35
subtitle,es,it,- ¿De qué hablas?,Di che parli?,"{""c"":""- Di cosa stai parlando?""}",82,2595,15,2610,980.95
tatoeba,it,da,"È colpa mia, non vostra.","Det er min skyld, ikke din.","{""c"":""Det er min skyld, ikke jeres.""}",95,2595,17,2612,1077.45
subtitle,es,it,"Mira, sólo quiero que no te sientas decepcionado cuando no nieve.","Senti, e' solo che non voglio vederti deluso quando non nevichera'.","{""c"":""Mira, voglio solo che tu non ti senta deluso quando non nevicherà.""}",82,2609,28,2637,1077.72
tatoeba,it,da,Questo è un avvertimento che dobbiamo prendere sul serio.,Dette er et varsel som vi må tage alvorligt.,"{""c"":""Dette er en advarsel, som vi skal tage alvorligt.""}",82,2603,23,2626,1227.55
subtitle,es,it,La distancia,La distanza.,"{""c"":""La distanza""}",95,2589,10,2599,817.86
tatoeba,it,da,Il vaccino è estremamente efficace.,Vaccinen er særdeles effektiv.,"{""c"":""Vaccinen er ekstremt effektiv.""}",82,2595,18,2613,1644.55
subtitle,es,it,Qué chistoso.,Che cosa buffa.,"{""c"":""Che divertente.""}",75,2592,13,2605,932.77
subtitle,es,it,- ¿Cuán estúpida puedes ser?,Quanto cazzo stupida sei a volte?,"{""c"":""- Quanto puoi essere stupida?""}",74,2600,16,2616,1155.22
tatoeba,it,da,Auckland è una città della Nuova Zelanda.,Auckland er en by i New Zealand.,"{""c"":""Auckland er en by i New Zealand.""}",95,2597,15,2612,2042.02
tatoeba,it,da,Lei è troppo vecchia per lui.,Hun er for gammel til ham.,"{""c"":""Hun er for gammel til ham.""}",95,2594,15,2609,974.63
subtitle,ja,en,チャーリー！ チャーリー！,Charlie!,"{""c"":""Charlie! Charlie!""}",95,2599,11,2610,1747.42
tatoeba,es,it,Vení conmigo a la oficina así te explico.,Vieni da me in ufficio così ti spiego.,"{""c"":""Vieni con me in ufficio così ti spiego.""}",92,2600,21,2621,1096.85
subtitle,ja,en,どのように2会うたのですか？,How did you two meet?,"{""c"":""How did you meet 2?""}",42,2597,14,2611,934.12
tatoeba,es,it,Mi hermana toca el piano cada día.,Mia sorella suona il piano ogni giorno.,"{""c"":""Mia sorella suona il pianoforte ogni giorno.""}",96,2595,23,2618,970.37
subtitle,ja,en,パパ！,Dad.,"{""c"":""Dad!""}",70,2590,9,2599,781.28
tatoeba,es,it,Creo que deberíamos ir allí.,Credo che dovremmo andarci.,"{""c"":""Penso che dovremmo andare lì.""}",82,2597,19,2616,970.18
subtitle,ja,en,前回までの Z Nation は,Previously on Z Nation.,"{""c"":""Z Nation up to last time was""}",42,2593,14,2607,1033.33
tatoeba,es,it,Los peces son animales de sangre fría.,I pesci sono animali a sangue freddo.,"{""c"":""I pesci sono animali a sangue freddo.""}",95,2597,19,2616,979.35
subtitle,ja,en,君が正しかったよ,"You know, you were right.","{""c"":""You were right.""}",82,2594,11,2605,1125.54
tatoeba,es,it,¿Cuál es tu trago favorito para un día frío?,Qual è la tua bevanda preferita in un giorno freddo?,"{""c"":""Quale è la tua bevanda preferita per una giornata fredda?""}",87,2602,25,2627,1001.27
subtitle,ja,en,（ありさ） 多分 寝てないんだね 昨日,He probably didn't sleep. -Yesterday? -Yesterday.,"{""c"":""(Arisa) You probably didn't sleep yesterday""}",78,2607,18,2625,1084.72
tatoeba,es,it,El gato parece muy feliz.,Il gatto sembra estremamente felice.,"{""c"":""Il gatto sembra molto felice.""}",82,2594,16,2610,917.52
subtitle,ja,en,あなたが...,You're...,"{""c"":""You that...""}",55,2590,10,2600,820.35
tatoeba,es,it,"Cuando estaba por salir de casa, recibí una llamada de ella.","Quando stavo per uscire di casa, ho ricevuto una chiamata da lei.","{""c"":""Quando stavo per uscire di casa, ho ricevuto una sua telefonata.""}",92,2604,28,2632,903.52
subtitle,ja,en,乗る前に　私を殺さないって 約束してよね,"Ehi, before you get in the car, you have to promise not to kill me. Why? What did you do?","{""c"":""Promise me you won't kill me before we board""}",73,2605,17,2622,948.31
tatoeba,es,it,No sabemos si él vendrá o no.,Non sappiamo se verrà o no.,"{""c"":""Non sappiamo se lui verrà o no.""}",96,2596,19,2615,985.77
subtitle,ja,en,彼等は命令に従う,They follow orders.,"{""c"":""They obey orders""}",82,2595,11,2606,879.39
tatoeba,es,it,No soy racista.,Io non sono razzista.,"{""c"":""Non sono razzista.""}",82,2591,13,2604,1998.78
